Morgan,bicep curls,0,3.6420180797576904,-0.38,-0.59,-0.05,1411.0,978.0,3487.0,527.16,458.16,184.0
Morgan,bicep curls,0,3.7415480613708496,-0.42,-0.59,-0.03,4211.0,1825.0,12406.0,552.92,419.52,185.84
Morgan,bicep curls,0,3.851362943649292,-0.53,-0.44,-0.01,5461.0,904.0,17820.0,602.6,316.48,188.6
Morgan,bicep curls,0,3.9990041255950928,-0.75,-0.2,0.03,6166.0,-1095.0,18403.0,626.52,170.2,186.76
Morgan,bicep curls,0,4.14202094078064,-0.83,0.05,0.04,6586.0,2529.0,18277.0,607.2,40.48,199.64
Morgan,bicep curls,0,4.24196195602417,-0.78,0.36,0.07,3819.0,4168.0,17050.0,575.92,-16.56,216.2
Morgan,bicep curls,0,4.370010137557983,-0.71,0.6,0.01,2692.0,1826.0,15679.0,479.32,-102.12,254.84
Morgan,bicep curls,0,4.483921051025391,-0.58,0.72,-0.07,1512.0,3809.0,12196.0,377.2,-151.8,279.68
Morgan,bicep curls,0,4.642336130142212,-0.47,0.79,-0.11,92.0,2860.0,3696.0,282.44,-168.36,291.64
Morgan,bicep curls,0,4.7424540519714355,-0.42,0.83,-0.16,295.0,-1388.0,-4486.0,271.4,-164.68,296.24
Morgan,bicep curls,0,4.844056129455566,-0.47,0.87,-0.18,688.0,-6014.0,-14145.0,359.72,-146.28,287.96
Morgan,bicep curls,0,5.002694129943848,-0.63,0.83,-0.12,-695.0,-6955.0,-20737.0,506.92,-65.32,257.6
Morgan,bicep curls,0,5.142396926879883,-0.75,0.65,-0.07,-2703.0,-3842.0,-22760.0,608.12,92.92,213.44
Morgan,bicep curls,0,5.245151042938232,-0.81,0.32,0.0,-4978.0,-2654.0,-21020.0,622.84,184.92,194.12
Morgan,bicep curls,0,5.358947992324829,-0.7,-0.05,0.07,-4795.0,-3024.0,-17963.0,596.16,349.6,176.64
Morgan,bicep curls,0,5.475247144699097,-0.58,-0.32,0.08,-4576.0,-4503.0,-11776.0,533.6,469.2,166.52
Morgan,bicep curls,0,5.642481088638306,-0.47,-0.52,0.07,-1222.0,-3126.0,-994.0,502.32,516.12,155.48
Morgan,bicep curls,0,5.753818035125732,-0.43,-0.64,0.07,2639.0,2774.0,6324.0,512.44,506.92,148.12
Morgan,bicep curls,0,5.876349925994873,-0.41,-0.59,0.07,3722.0,6688.0,16600.0,557.52,437.0,164.68
Morgan,bicep curls,0,6.042202949523926,-0.62,-0.37,0.05,698.0,2695.0,24261.0,609.04,253.92,196.88
Morgan,bicep curls,0,6.141318082809448,-0.75,-0.03,0.13,1123.0,3737.0,21633.0,589.72,57.04,226.32
Morgan,bicep curls,0,6.241384029388428,-0.76,0.37,-0.04,-500.0,6294.0,20231.0,540.96,-20.24,255.76
Morgan,bicep curls,0,6.350059986114502,-0.64,0.66,-0.15,-2139.0,5278.0,16296.0,408.48,-136.16,280.6
Morgan,bicep curls,0,6.490180969238281,-0.49,0.8,-0.22,-1331.0,2920.0,10907.0,270.48,-186.76,278.76
Morgan,bicep curls,0,6.642513036727905,-0.37,0.85,-0.22,-176.0,3118.0,4260.0,193.2,-192.28,276.0
Morgan,bicep curls,0,6.741743087768555,-0.35,0.89,-0.22,1307.0,-2296.0,-5885.0,180.32,-190.44,277.84
Morgan,bicep curls,0,6.87908411026001,-0.45,0.92,-0.19,2402.0,-8194.0,-17825.0,300.84,-176.64,282.44
Morgan,bicep curls,0,7.041819095611572,-0.66,0.84,-0.15,827.0,-5373.0,-24387.0,481.16,-86.48,265.88
Morgan,bicep curls,0,7.142266035079956,-0.8,0.59,-0.07,-2757.0,-4245.0,-25182.0,597.08,89.24,229.08
Morgan,bicep curls,0,7.242392063140869,-0.78,0.24,-0.01,-4495.0,-3633.0,-21644.0,613.64,188.6,207.92
Morgan,bicep curls,0,7.3577721118927,-0.68,-0.1,0.0,-5184.0,-5479.0,-15653.0,591.56,349.6,187.68
Morgan,bicep curls,0,7.517700910568237,-0.54,-0.4,-0.02,-3575.0,-4101.0,-8820.0,550.16,445.28,168.36
Morgan,bicep curls,0,7.641930103302002,-0.41,-0.58,-0.05,791.0,320.0,1114.0,525.32,483.92,161.0
Morgan,bicep curls,0,7.760193109512329,-0.39,-0.62,0.0,3519.0,3485.0,12725.0,549.24,455.4,162.84
Morgan,bicep curls,0,7.876577138900757,-0.5,-0.51,0.03,3323.0,3951.0,19083.0,601.68,331.2,180.32
Morgan,bicep curls,0,8.041893005371094,-0.66,-0.26,-0.04,1264.0,8865.0,20774.0,602.6,156.4,227.24
Morgan,bicep curls,0,8.141886949539185,-0.8,0.11,-0.09,-1990.0,7407.0,18773.0,528.08,-7.36,273.24
Morgan,bicep curls,0,8.243865966796875,-0.73,0.41,-0.18,-2877.0,1161.0,16825.0,468.28,-73.6,288.88
Morgan,bicep curls,0,8.357553005218506,-0.66,0.63,-0.2,-1680.0,1707.0,14528.0,360.64,-160.08,281.52
Morgan,bicep curls,0,8.47651195526123,-0.51,0.77,-0.21,-1363.0,2142.0,10810.0,250.24,-194.12,271.4
Morgan,bicep curls,0,8.642349004745483,-0.38,0.83,-0.22,183.0,-1706.0,2250.0,175.72,-197.8,266.8
Morgan,bicep curls,0,8.742314100265503,-0.41,0.85,-0.23,2038.0,-4007.0,-6846.0,194.12,-196.88,271.4
Morgan,bicep curls,0,8.853976964950562,-0.49,0.87,-0.24,2877.0,-5496.0,-15672.0,309.12,-172.04,283.36
Morgan,bicep curls,0,9.00048303604126,-0.65,0.81,-0.18,1755.0,-4039.0,-20797.0,452.64,-98.44,277.84
Morgan,bicep curls,0,9.14194393157959,-0.79,0.59,-0.12,-1057.0,-5997.0,-22986.0,572.24,52.44,246.56
Morgan,bicep curls,0,9.246691942214966,-0.77,0.23,-0.04,-3757.0,-3701.0,-21865.0,614.56,233.68,200.56
Morgan,bicep curls,0,9.373929977416992,-0.68,-0.09,-0.01,-4347.0,-1410.0,-17430.0,599.84,316.48,188.6
Morgan,bicep curls,0,9.542129039764404,-0.52,-0.38,-0.02,-3121.0,-4515.0,-10281.0,548.32,439.76,176.64
Morgan,bicep curls,0,9.642291069030762,-0.39,-0.59,-0.03,343.0,-450.0,-1837.0,516.12,497.72,160.08
Morgan,bicep curls,0,9.752738952636719,-0.34,-0.66,-0.03,2659.0,3376.0,9105.0,522.56,491.28,161.92
Morgan,bicep curls,0,9.86525297164917,-0.45,-0.62,0.03,1312.0,1105.0,15036.0,565.8,409.4,171.12
Morgan,bicep curls,0,10.010457038879395,-0.58,-0.47,0.04,1586.0,2291.0,15512.0,614.56,268.64,183.08
Morgan,bicep curls,0,10.142400026321411,-0.67,-0.26,0.01,2092.0,4271.0,16837.0,610.88,132.48,210.68
Morgan,bicep curls,0,10.254037141799927,-0.85,0.05,0.04,1358.0,1988.0,16648.0,563.04,2.76,238.28
Morgan,bicep curls,0,10.381520986557007,-0.85,0.37,-0.12,-2460.0,6392.0,15706.0,504.16,-57.96,265.88
Morgan,bicep curls,0,10.541688919067383,-0.68,0.61,-0.18,-2751.0,3595.0,14785.0,372.6,-147.2,284.28
Morgan,bicep curls,0,10.641700983047485,-0.53,0.76,-0.22,-1894.0,2443.0,11715.0,258.52,-193.2,273.24
Morgan,bicep curls,0,10.842067956924438,-0.38,0.84,-0.22,-1432.0,2536.0,5399.0,161.0,-199.64,262.2
Morgan,bicep curls,0,10.940803050994873,-0.3,0.86,-0.23,260.0,-248.0,271.0,127.88,-201.48,252.08
Morgan,bicep curls,0,11.041429042816162,-0.27,0.89,-0.24,2274.0,-3120.0,-6800.0,158.24,-198.72,261.28
Morgan,bicep curls,0,11.142298936843872,-0.38,0.91,-0.25,3957.0,-4751.0,-15390.0,274.16,-182.16,280.6
Morgan,bicep curls,0,11.24917197227478,-0.56,0.83,-0.26,3825.0,-3509.0,-19729.0,423.2,-106.72,290.72
Morgan,bicep curls,0,11.366688013076782,-0.72,0.62,-0.24,2193.0,-2726.0,-21025.0,482.08,-45.08,287.96
Morgan,bicep curls,0,11.541882991790771,-0.75,0.29,-0.16,408.0,-5740.0,-22028.0,564.88,113.16,269.56
Morgan,bicep curls,0,11.642324924468994,-0.71,-0.07,-0.08,-2961.0,-4980.0,-19735.0,585.12,294.4,222.64
Morgan,bicep curls,0,11.759005069732666,-0.52,-0.34,-0.05,-3906.0,-2791.0,-12817.0,540.04,430.56,195.96
Morgan,bicep curls,0,11.942534923553467,-0.37,-0.57,-0.06,-1402.0,-2406.0,-2793.0,505.08,486.68,184.0
Morgan,bicep curls,0,12.042465925216675,-0.32,-0.65,-0.06,2942.0,2292.0,8370.0,515.2,477.48,175.72
Morgan,bicep curls,0,12.142421007156372,-0.39,-0.63,-0.06,2475.0,5380.0,16628.0,562.12,397.44,195.04
Morgan,bicep curls,0,12.259170055389404,-0.57,-0.48,-0.11,-595.0,6698.0,18430.0,586.04,246.56,236.44
Morgan,bicep curls,0,12.377758979797363,-0.84,-0.23,-0.05,-1466.0,-1131.0,16564.0,575.92,93.84,260.36
Morgan,bicep curls,0,12.5417001247406,-0.75,0.04,-0.17,-1475.0,8919.0,17287.0,540.96,20.24,272.32
Morgan,bicep curls,0,12.645522117614746,-0.7,0.3,-0.17,-2485.0,2257.0,15770.0,454.48,-91.08,287.04
Morgan,bicep curls,0,12.760535955429077,-0.63,0.52,-0.19,-2550.0,2035.0,13646.0,347.76,-164.68,284.28
Morgan,bicep curls,0,12.94241213798523,-0.49,0.7,-0.2,-1780.0,1743.0,11285.0,238.28,-195.96,272.32
Morgan,bicep curls,0,13.04246211051941,-0.37,0.81,-0.22,-765.0,846.0,5393.0,155.48,-202.4,261.28
Morgan,bicep curls,0,13.146528005599976,-0.32,0.85,-0.25,794.0,-982.0,-818.0,135.24,-196.88,258.52
Morgan,bicep curls,0,13.27903413772583,-0.32,0.89,-0.26,2592.0,-3081.0,-8950.0,183.08,-196.88,271.4
Morgan,bicep curls,0,13.44142198562622,-0.44,0.88,-0.24,3376.0,-5760.0,-16797.0,315.56,-170.2,291.64
Morgan,bicep curls,0,13.541475057601929,-0.61,0.75,-0.24,2856.0,-3285.0,-20148.0,391.92,-133.4,287.04
Morgan,bicep curls,0,13.64177393913269,-0.74,0.5,-0.17,936.0,-9242.0,-21879.0,522.56,-10.12,274.16
Morgan,bicep curls,0,13.77891206741333,-0.75,0.17,-0.11,-2960.0,-2167.0,-19772.0,615.48,166.52,210.68
Morgan,bicep curls,0,13.942394971847534,-0.67,-0.13,-0.05,-3240.0,-885.0,-14440.0,597.08,316.48,193.2
Morgan,bicep curls,0,14.041993141174316,-0.57,-0.39,-0.01,-2463.0,-1810.0,-9923.0,560.28,415.84,185.84
Morgan,bicep curls,0,14.149209976196289,-0.46,-0.6,0.0,-1778.0,-3290.0,-5841.0,530.84,471.04,170.2
Morgan,bicep curls,0,14.261616945266724,-0.36,-0.69,-0.03,671.0,309.0,1976.0,523.48,486.68,157.32
Morgan,bicep curls,0,14.381686925888062,-0.38,-0.68,0.01,3242.0,3622.0,12483.0,555.68,438.84,167.44
Morgan,bicep curls,0,14.542314052581787,-0.52,-0.56,0.0,2776.0,3213.0,18460.0,607.2,304.52,184.0
Morgan,bicep curls,0,14.64547610282898,-0.71,-0.35,0.02,1767.0,1742.0,18345.0,618.24,222.64,198.72
Morgan,bicep curls,0,14.76286506652832,-0.8,-0.08,-0.04,909.0,5380.0,17907.0,593.4,65.32,225.4
Morgan,bicep curls,0,14.94205093383789,-0.82,0.23,-0.1,-1457.0,3909.0,16307.0,509.68,-63.48,257.6
Morgan,bicep curls,0,15.040807008743286,-0.7,0.47,-0.15,-1417.0,3582.0,13684.0,395.6,-151.8,270.48
Morgan,bicep curls,0,15.155156135559082,-0.6,0.65,-0.19,-1051.0,1792.0,10182.0,296.24,-192.28,269.56
Morgan,bicep curls,0,15.251506090164185,-0.47,0.76,-0.21,-399.0,1855.0,7011.0,216.2,-200.56,265.88
Morgan,bicep curls,0,15.401737928390503,-0.38,0.82,-0.23,672.0,-1448.0,969.0,183.08,-198.72,265.88
Morgan,bicep curls,0,15.541517972946167,-0.39,0.84,-0.23,1721.0,-3754.0,-6477.0,199.64,-196.88,268.64
Morgan,bicep curls,0,15.64120602607727,-0.5,0.84,-0.23,2366.0,-4602.0,-13345.0,278.76,-183.08,279.68
Morgan,bicep curls,0,15.755078077316284,-0.64,0.76,-0.22,1826.0,-3153.0,-18781.0,405.72,-131.56,279.68
Morgan,bicep curls,0,15.89496397972107,-0.79,0.55,-0.15,53.0,-5240.0,-21583.0,530.84,-15.64,263.12
Morgan,bicep curls,0,16.042097091674805,-0.84,0.25,-0.08,-3106.0,-5331.0,-22918.0,609.04,154.56,216.2
Morgan,bicep curls,0,16.148970127105713,-0.72,-0.07,-0.03,-5720.0,-4372.0,-20459.0,602.6,336.72,177.56
Morgan,bicep curls,0,16.275268077850342,-0.5,-0.35,-0.04,-4723.0,-1208.0,-11653.0,540.96,451.72,172.96
Morgan,bicep curls,0,16.441193103790283,-0.36,-0.56,-0.1,1927.0,-1795.0,3268.0,522.56,479.32,169.28
Morgan,bicep curls,0,16.540926933288574,-0.4,-0.62,-0.01,4524.0,3063.0,12331.0,566.72,425.04,161.0
Morgan,bicep curls,0,16.641510009765625,-0.52,-0.52,0.02,3429.0,682.0,16437.0,591.56,369.84,166.52
Morgan,bicep curls,0,16.7552330493927,-0.56,-0.34,0.02,1604.0,7067.0,18751.0,622.84,226.32,182.16
Morgan,bicep curls,0,16.892842054367065,-0.74,-0.04,0.03,-787.0,3298.0,18808.0,585.12,61.64,231.84
Morgan,bicep curls,0,17.042202949523926,-0.78,0.29,-0.1,-1778.0,6472.0,17635.0,491.28,-79.12,260.36
Morgan,bicep curls,0,17.158862113952637,-0.7,0.56,-0.17,-3070.0,3749.0,13732.0,355.12,-167.44,270.48
Morgan,bicep curls,0,17.283922910690308,-0.55,0.71,-0.21,-2285.0,3594.0,9863.0,-5407.76,296.24,-20961.28
Morgan,bicep curls,0,17.44189190864563,-0.4,0.79,-0.22,-1249.0,2705.0,6691.0,160.08,-209.76,248.4
Morgan,bicep curls,0,17.541095972061157,-0.31,0.85,-0.23,467.0,-959.0,727.0,124.2,-204.24,244.72
Morgan,bicep curls,0,17.650208950042725,-0.32,0.88,-0.25,2064.0,-2660.0,-5878.0,134.32,-201.48,248.4
Morgan,bicep curls,0,17.766415119171143,-0.41,0.89,-0.25,3827.0,-4903.0,-14707.0,212.52,-197.8,267.72
Morgan,bicep curls,0,17.941230058670044,-0.6,0.81,-0.26,3821.0,-4826.0,-21322.0,361.56,-152.72,281.52
Morgan,bicep curls,0,18.041948080062866,-0.74,0.56,-0.2,1170.0,-7864.0,-25072.0,519.8,-21.16,267.72
Morgan,bicep curls,0,18.161620140075684,-0.76,0.23,-0.1,-2802.0,-4943.0,-25140.0,609.96,178.48,211.6
Morgan,bicep curls,0,18.279120922088623,-0.59,-0.11,-0.05,-5264.0,-3565.0,-19059.0,586.96,368.92,172.96
Morgan,bicep curls,0,18.444064140319824,-0.35,-0.38,-0.06,-2440.0,-1592.0,-5427.0,536.36,469.2,162.84
Morgan,bicep curls,0,18.54097890853882,-0.28,-0.54,-0.04,3572.0,3589.0,11734.0,552.92,447.12,164.68
Morgan,bicep curls,0,18.65397810935974,-0.48,-0.49,-0.02,3159.0,3264.0,18493.0,601.68,322.0,180.32
Morgan,bicep curls,0,18.79387092590332,-0.68,-0.32,-0.02,2083.0,1748.0,18223.0,616.4,161.92,202.4
Morgan,bicep curls,0,18.941314935684204,-0.77,-0.06,-0.06,-93.0,4976.0,17106.0,598.92,83.72,220.8
Morgan,bicep curls,0,19.044065952301025,-0.85,0.2,-0.12,-461.0,3399.0,15153.0,526.24,-47.84,250.24
Morgan,bicep curls,0,19.162822008132935,-0.74,0.4,-0.15,-1445.0,5493.0,14432.0,422.28,-137.08,264.04
Morgan,bicep curls,0,19.292877912521362,-0.61,0.62,-0.18,-2367.0,3946.0,9930.0,300.84,-187.68,270.48
Morgan,bicep curls,0,19.44215202331543,-0.45,0.74,-0.2,-1121.0,376.0,9809.0,217.12,-204.24,258.52
Morgan,bicep curls,0,19.542092084884644,-0.33,0.83,-0.22,-950.0,1308.0,4982.0,143.52,-206.08,251.16
Morgan,bicep curls,0,19.642735958099365,-0.29,0.85,-0.24,542.0,457.0,82.0,124.2,-202.4,247.48
Morgan,bicep curls,0,19.78506302833557,-0.31,0.88,-0.26,2599.0,-3433.0,-7388.0,137.08,-198.72,253.0
Morgan,bicep curls,0,19.94220495223999,-0.44,0.88,-0.26,3855.0,-6278.0,-16106.0,236.44,-193.2,273.24
Morgan,bicep curls,0,20.04208493232727,-0.63,0.8,-0.23,2724.0,-7632.0,-21987.0,402.96,-132.48,280.6
Morgan,bicep curls,0,20.173870086669922,-0.79,0.55,-0.14,-651.0,-6828.0,-25056.0,561.2,11.04,243.8
Morgan,bicep curls,0,20.342124938964844,-0.78,0.18,-0.03,-4104.0,-5972.0,-23634.0,622.84,219.88,186.76
Morgan,bicep curls,0,20.441159963607788,-0.63,-0.15,0.02,-5391.0,-3595.0,-18074.0,587.88,397.44,151.8
Morgan,bicep curls,0,20.5416579246521,-0.42,-0.43,0.02,-3418.0,-3221.0,-8286.0,529.0,493.12,143.52
Morgan,bicep curls,0,20.645344972610474,-0.29,-0.62,-0.02,1546.0,6.0,2558.0,519.8,511.52,130.64
Morgan,bicep curls,0,20.782575130462646,-0.32,-0.68,0.04,3640.0,4299.0,12902.0,539.12,490.36,132.48
Morgan,bicep curls,0,20.94101595878601,-0.46,-0.57,0.04,2657.0,4881.0,17813.0,592.48,383.64,149.96
Morgan,bicep curls,0,21.04165506362915,-0.67,-0.38,0.02,1161.0,3276.0,18261.0,621.0,226.32,187.68
Morgan,bicep curls,0,21.150214910507202,-0.73,-0.11,0.05,1031.0,5547.0,18449.0,598.92,62.56,218.04
Morgan,bicep curls,0,21.26400899887085,-0.85,0.19,-0.04,-704.0,3266.0,17072.0,516.12,-69.92,248.4
Morgan,bicep curls,0,21.442137956619263,-0.75,0.39,-0.08,-347.0,3623.0,15364.0,401.12,-156.4,260.36
Morgan,bicep curls,0,21.54181694984436,-0.64,0.61,-0.14,-1054.0,5194.0,9507.0,291.64,-195.04,263.12
Morgan,bicep curls,0,21.647825002670288,-0.53,0.73,-0.18,3.0,-796.0,3187.0,252.08,-201.48,264.96
Morgan,bicep curls,0,21.775098085403442,-0.44,0.77,-0.2,316.0,346.0,-29.0,230.92,-202.4,262.2
Morgan,bicep curls,0,21.94211196899414,-0.38,0.79,-0.19,439.0,374.0,-194.0,230.92,-198.72,265.88
Morgan,bicep curls,0,22.042151927947998,-0.33,0.81,-0.19,72.0,1334.0,571.0,228.16,-200.56,267.72
Morgan,bicep curls,0,22.14220094680786,-0.29,0.82,-0.19,-285.0,1810.0,208.0,212.52,-200.56,264.96
Morgan,bicep curls,0,22.250330924987793,-0.27,0.83,-0.2,40.0,377.0,199.0,206.08,-200.56,264.04
Morgan,bicep curls,0,22.365376949310303,-0.27,0.83,-0.21,156.0,-14.0,36.0,206.08,-201.48,261.28
Morgan,bicep curls,0,22.542098999023438,-0.26,0.83,-0.21,159.0,459.0,37.0,206.08,-201.48,264.04
Morgan,bicep curls,0,22.64109706878662,-0.25,0.83,-0.21,132.0,514.0,-51.0,206.08,-200.56,265.88
Morgan,bicep curls,0,22.741740942001343,-0.26,0.83,-0.2,89.0,174.0,76.0,203.32,-199.64,264.04
Morgan,bicep curls,0,22.877820014953613,-0.25,0.84,-0.21,74.0,118.0,-15.0,202.4,-201.48,266.8
Morgan,bicep curls,0,23.04209303855896,-0.26,0.83,-0.21,-9.0,247.0,8.0,202.4,-199.64,264.04
Morgan,bicep curls,0,23.14067006111145,-0.26,0.83,-0.21,33.0,303.0,-77.0,201.48,-201.48,265.88
Morgan,bicep curls,0,23.240994930267334,-0.25,0.83,-0.21,126.0,421.0,-34.0,198.72,-198.72,265.88
Morgan,bicep curls,0,23.34106206893921,-0.24,0.84,-0.21,126.0,411.0,96.0,196.88,-201.48,265.88
Morgan,bicep curls,0,23.459330081939697,-0.24,0.84,-0.21,94.0,322.0,71.0,195.96,-201.48,264.04
Morgan,bicep curls,0,23.567933082580566,-0.23,0.84,-0.22,112.0,310.0,88.0,196.88,-198.72,264.04
Morgan,bicep curls,0,23.741775035858154,-0.24,0.84,-0.22,78.0,211.0,109.0,195.96,-198.72,264.04
Morgan,bicep curls,0,23.84102201461792,-0.24,0.84,-0.22,103.0,182.0,-1.0,192.28,-199.64,264.96
Morgan,bicep curls,0,23.941483974456787,-0.24,0.84,-0.22,142.0,62.0,4.0,191.36,-200.56,265.88
Morgan,bicep curls,0,24.06432795524597,-0.24,0.84,-0.22,73.0,155.0,-49.0,191.36,-201.48,264.04
Morgan,bicep curls,0,24.167902946472168,-0.23,0.84,-0.21,70.0,205.0,43.0,191.36,-199.64,264.04
Morgan,bicep curls,0,24.3420889377594,-0.23,0.84,-0.22,-11.0,291.0,54.0,191.36,-199.64,263.12
Morgan,bicep curls,0,24.441967964172363,-0.23,0.84,-0.22,46.0,271.0,-34.0,189.52,-201.48,261.28
Morgan,bicep curls,0,24.54203510284424,-0.23,0.84,-0.22,58.0,122.0,-3.0,189.52,-200.56,262.2
Morgan,bicep curls,0,24.64177703857422,-0.23,0.84,-0.22,109.0,215.0,13.0,188.6,-199.64,261.28
Morgan,bicep curls,0,24.761816024780273,-0.22,0.84,-0.22,118.0,222.0,19.0,192.28,-199.64,260.36
Morgan,bicep curls,0,24.94183111190796,-0.22,0.84,-0.22,98.0,142.0,47.0,187.68,-199.64,263.12
Morgan,bicep curls,0,25.040955066680908,-0.22,0.84,-0.22,54.0,239.0,3.0,186.76,-200.56,262.2
Morgan,bicep curls,0,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan,bicep curls,0,0.1580829620361328,-0.18,0.88,-0.15,75.0,328.0,-72.0,192.28,-207.0,244.72
Morgan,bicep curls,0,0.23763704299926758,-0.18,0.88,-0.14,138.0,151.0,-23.0,195.96,-206.08,245.64
Morgan,bicep curls,0,0.35152101516723633,-0.18,0.88,-0.15,107.0,256.0,67.0,194.12,-206.08,244.72
Morgan,bicep curls,0,0.46291303634643555,-0.18,0.88,-0.15,140.0,104.0,13.0,195.96,-207.0,245.64
Morgan,bicep curls,0,0.5940690040588379,-0.18,0.88,-0.14,42.0,128.0,-85.0,192.28,-208.84,244.72
Morgan,bicep curls,0,0.7377300262451172,-0.18,0.88,-0.15,-77.0,255.0,42.0,194.12,-206.08,244.72
Morgan,bicep curls,0,0.8378839492797852,-0.18,0.88,-0.15,33.0,389.0,88.0,189.52,-207.92,241.96
Morgan,bicep curls,0,0.9478139877319336,-0.18,0.88,-0.15,348.0,227.0,-311.0,191.36,-208.84,241.04
Morgan,bicep curls,0,1.0941009521484375,-0.25,0.88,-0.18,1739.0,-961.0,-2767.0,202.4,-205.16,245.64
Morgan,bicep curls,0,1.2377660274505615,-0.34,0.87,-0.2,4156.0,-3129.0,-7823.0,246.56,-194.12,263.12
Morgan,bicep curls,0,1.3417069911956787,-0.5,0.82,-0.22,5715.0,-4811.0,-14393.0,351.44,-142.6,285.2
Morgan,bicep curls,0,1.4653260707855225,-0.68,0.7,-0.21,4457.0,-5898.0,-19538.0,483.0,-29.44,284.28
Morgan,bicep curls,0,1.5877809524536133,-0.8,0.44,-0.14,923.0,-6711.0,-20582.0,574.08,131.56,248.4
Morgan,bicep curls,0,1.7380180358886719,-0.78,0.17,-0.09,-2490.0,-6731.0,-18562.0,596.16,213.44,216.2
Morgan,bicep curls,0,1.8379108905792236,-0.72,-0.15,-0.02,-3760.0,-6213.0,-13638.0,594.32,352.36,165.6
Morgan,bicep curls,0,1.9801740646362305,-0.55,-0.41,0.03,-4238.0,-3364.0,-9727.0,566.72,439.76,135.24
Morgan,bicep curls,0,2.1380128860473633,-0.41,-0.56,0.01,-1654.0,-1755.0,-2893.0,533.6,487.6,130.64
