t (sec),x,y,z
10.843150854110718,0.04,-1.03,-0.05
10.943305969238281,0.03,-1.03,0.01
11.053303003311157,0.02,-1.03,0.01
11.139709949493408,0.02,-1.04,-0.01
11.249466896057129,0.02,-1.04,-0.08
11.359494924545288,0.04,-1.01,-0.18
11.449513912200928,0.07,-0.96,-0.31
11.558203935623169,0.11,-0.87,-0.47
11.668323040008545,0.16,-0.79,-0.6
11.753308057785034,0.21,-0.67,-0.73
11.863133907318115,0.24,-0.56,-0.82
11.973083019256592,0.25,-0.47,-0.87
12.063328981399536,0.26,-0.42,-0.87
12.1732919216156,0.27,-0.39,-0.89
12.290807008743286,0.26,-0.42,-0.89
12.375761032104492,0.21,-0.48,-0.85
12.485589981079102,0.16,-0.59,-0.77
12.572139024734497,0.12,-0.74,-0.61
12.681962966918945,0.09,-0.87,-0.47
12.792125940322876,0.04,-0.96,-0.28
12.891948938369751,0.01,-1.01,-0.14
13.008439064025879,-0.02,-1.01,-0.03
13.093261957168579,-0.04,-0.99,0.04
13.209621906280518,-0.06,-1.0,0.11
13.29456901550293,-0.06,-0.99,0.13
13.404424905776978,-0.03,-1.0,0.08
13.507052898406982,-0.0,-1.02,-0.02
13.598245859146118,0.02,-1.01,-0.11
13.707685947418213,0.05,-0.96,-0.24
13.824562072753906,0.07,-0.88,-0.4
13.911931991577148,0.12,-0.79,-0.55
14.02806305885315,0.18,-0.66,-0.7
14.12227988243103,0.24,-0.49,-0.81
14.212116956710815,0.29,-0.34,-0.91
14.322057008743286,0.28,-0.28,-0.92
14.43844199180603,0.29,-0.23,-0.93
14.523436069488525,0.3,-0.23,-0.94
14.633417844772339,0.29,-0.28,-0.95
14.729604959487915,0.23,-0.39,-0.89
14.848204851150513,0.18,-0.52,-0.79
14.933377027511597,0.12,-0.71,-0.62
15.043413877487183,0.06,-0.84,-0.42
15.129443883895874,0.01,-0.96,-0.2
15.239806890487671,-0.01,-1.0,-0.07
15.349506855010986,-0.02,-1.01,0.04
15.461988925933838,-0.04,-1.01,0.07
15.547183990478516,-0.05,-1.01,0.08
15.657197952270508,-0.04,-1.04,0.01
15.743490934371948,-0.02,-1.02,-0.1
15.853225946426392,0.02,-1.0,-0.26
15.963468074798584,0.12,-0.87,-0.5
16.076974868774414,0.19,-0.7,-0.64
16.162031888961792,0.28,-0.53,-0.78
16.27217698097229,0.34,-0.33,-0.9
16.357166051864624,0.35,-0.25,-0.93
16.467391967773438,0.34,-0.24,-0.93
16.577244997024536,0.34,-0.26,-0.92
16.6860408782959,0.33,-0.31,-0.93
16.770868062973022,0.29,-0.39,-0.88
16.88091802597046,0.23,-0.52,-0.8
16.997062921524048,0.16,-0.67,-0.66
17.082206964492798,0.12,-0.8,-0.5
17.192030906677246,0.07,-0.93,-0.29
17.278625965118408,0.03,-0.97,-0.12
17.3807270526886,-0.01,-0.99,-0.01
17.490931034088135,-0.02,-1.01,0.04
17.600940942764282,-0.02,-1.03,0.05
17.689807891845703,-0.02,-1.02,0.03
17.799675941467285,-0.01,-1.03,0.0
17.91585087776184,-0.0,-1.03,-0.06
17.997179985046387,0.03,-0.96,-0.2
18.107154846191406,0.12,-0.9,-0.41
18.223222970962524,0.21,-0.72,-0.61
18.30838394165039,0.28,-0.53,-0.76
18.41834807395935,0.29,-0.4,-0.82
18.508434057235718,0.3,-0.31,-0.87
18.608455896377563,0.31,-0.27,-0.89
18.71847105026245,0.34,-0.24,-0.92
18.828194856643677,0.34,-0.28,-0.94
18.915987968444824,0.26,-0.38,-0.89
19.025909900665283,0.17,-0.47,-0.86
19.135989904403687,0.08,-0.57,-0.82
19.24725890159607,-0.05,-0.64,-0.68
19.33212685585022,-0.18,-0.77,-0.45
19.442142963409424,-0.28,-0.87,-0.25
19.543642044067383,-0.37,-0.85,-0.08
19.63484001159668,-0.41,-0.83,-0.05
19.744871854782104,-0.43,-0.84,-0.03
19.860997915267944,-0.43,-0.85,-0.04
19.947388887405396,-0.41,-0.89,-0.07
20.057312965393066,-0.39,-0.9,-0.11
20.14354705810547,-0.29,-0.82,-0.31
20.269919872283936,-0.18,-0.79,-0.49
20.354763984680176,-0.09,-0.74,-0.6
20.464829921722412,0.03,-0.58,-0.75
20.561060905456543,0.13,-0.45,-0.84
20.671064853668213,0.2,-0.38,-0.89
20.757266998291016,0.28,-0.28,-0.96
20.866934061050415,0.29,-0.25,-0.95
20.977038860321045,0.29,-0.27,-0.94
21.067028045654297,0.28,-0.31,-0.92
21.1840238571167,0.28,-0.37,-0.92
21.269387006759644,0.25,-0.47,-0.87
21.379584074020386,0.19,-0.59,-0.79
21.489289045333862,0.11,-0.72,-0.6
21.57580804824829,0.07,-0.86,-0.41
21.685792922973633,0.05,-0.98,-0.2
21.795641899108887,0.04,-1.0,-0.09
21.88205599784851,0.02,-1.01,0.01
21.992066860198975,0.01,-1.02,0.05
22.10189700126648,0.04,-1.03,0.03
22.19205904006958,0.04,-1.04,-0.03
22.301934957504272,0.05,-1.03,-0.12
22.418500900268555,0.12,-0.96,-0.3
22.523290872573853,0.19,-0.85,-0.46
22.60834288597107,0.24,-0.76,-0.57
22.724720001220703,0.33,-0.62,-0.71
22.809505939483643,0.39,-0.47,-0.81
22.91967797279358,0.39,-0.4,-0.85
23.008255004882812,0.4,-0.34,-0.88
23.11455488204956,0.39,-0.35,-0.88
23.214740991592407,0.37,-0.41,-0.86
23.324673891067505,0.36,-0.47,-0.85
23.440924882888794,0.31,-0.61,-0.75
23.52593493461609,0.27,-0.71,-0.67
23.636005878448486,0.21,-0.82,-0.51
23.753188848495483,0.16,-0.95,-0.31
23.83827495574951,0.13,-1.0,-0.17
23.954726934432983,0.12,-1.01,-0.06
24.039680004119873,0.1,-1.02,0.0
24.15004801750183,0.09,-1.02,0.03
24.23624086380005,0.09,-1.03,0.04
24.345706939697266,0.09,-1.03,0.04
24.444783926010132,0.08,-1.05,0.02
24.55471897125244,0.08,-1.05,-0.08
24.67093586921692,0.09,-1.0,-0.21
24.755959033966064,0.16,-0.83,-0.44
24.86595106124878,0.23,-0.7,-0.62
24.952189922332764,0.28,-0.57,-0.76
25.060904026031494,0.31,-0.47,-0.82
25.170897960662842,0.3,-0.4,-0.84
25.261107921600342,0.31,-0.37,-0.87
25.371006965637207,0.32,-0.38,-0.89
25.487212896347046,0.31,-0.42,-0.89
25.572277069091797,0.29,-0.49,-0.84
25.674495935440063,0.26,-0.58,-0.78
25.784543991088867,0.23,-0.69,-0.71
25.874918937683105,0.19,-0.79,-0.6
25.98487687110901,0.14,-0.86,-0.47
26.100961923599243,0.1,-0.93,-0.33
26.18573784828186,0.07,-0.98,-0.22
26.314602851867676,0.05,-1.01,-0.15
26.399810075759888,0.03,-1.01,-0.1
26.48850393295288,0.03,-1.02,-0.07
26.598546981811523,0.03,-1.03,-0.09
26.70959186553955,0.03,-1.01,-0.15
26.802320957183838,0.06,-0.99,-0.28
26.912247896194458,0.1,-0.93,-0.43
27.004651069641113,0.13,-0.82,-0.56
27.114773988723755,0.22,-0.63,-0.74
27.204782009124756,0.27,-0.47,-0.83
27.314859867095947,0.29,-0.37,-0.88
27.43107795715332,0.27,-0.31,-0.9
27.515944004058838,0.28,-0.27,-0.91
27.638444900512695,0.3,-0.28,-0.92
27.723358869552612,0.3,-0.32,-0.93
27.83358097076416,0.29,-0.37,-0.92
27.927227020263672,0.25,-0.49,-0.85
28.037221908569336,0.19,-0.63,-0.74
28.123586893081665,0.13,-0.75,-0.58
28.25085186958313,0.08,-0.85,-0.41
28.336061000823975,0.05,-0.95,-0.27
28.446059942245483,0.04,-1.0,-0.16
28.534844875335693,0.02,-1.02,-0.08
28.644646883010864,0.0,-1.03,-0.06
28.754905939102173,0.0,-1.04,-0.05
28.851062059402466,0.0,-1.05,-0.05
28.9509379863739,0.0,-1.01,-0.15
29.060992002487183,0.06,-0.94,-0.31
29.146147966384888,0.13,-0.83,-0.48
29.255945920944214,0.21,-0.69,-0.65
29.36733102798462,0.28,-0.51,-0.79
29.456089973449707,0.3,-0.4,-0.85
29.57232093811035,0.3,-0.32,-0.88
29.663619995117188,0.3,-0.28,-0.9
29.77359890937805,0.32,-0.25,-0.92
29.889838933944702,0.33,-0.23,-0.93
29.974812030792236,0.32,-0.3,-0.93
